item_id,order_id,product_id,category,quantity,unit_price,line_total
800577,200285,5192,Home & Kitchen,1,56.91,56.91
800578,200285,5026,Beauty,2,26.75,53.5
800579,200286,5031,Toys,1,47.31,47.31
800580,200286,5041,Sports,2,117.42,234.84
800581,200286,5087,Books,1,12.69,12.69
800582,200287,5110,Clothing,1,47.53,47.53
800583,200287,5232,Electronics,1,373.73,373.73
800584,200287,5107,Books,1,18.64,18.64
800585,200288,5079,Sports,1,54.97,54.97
800586,200288,5085,Books,1,17.78,17.78
800587,200288,5027,Beauty,1,19.59,19.59
800588,200289,5077,Home & Kitchen,1,133.5,133.5
800589,200290,5079,Sports,1,54.97,54.97
800590,200291,5188,Books,1,18.37,18.37
800591,200291,5150,Home & Kitchen,1,120.32,120.32
800592,200291,5127,Electronics,1,444.81,444.81
800593,200292,5157,Books,1,17.78,17.78
800594,200293,5114,Books,1,5,5
800595,200293,5038,Books,1,32.45,32.45
800596,200294,5232,Electronics,1,373.73,373.73
800597,200294,5053,Clothing,1,59.98,59.98
800598,200295,5169,Beauty,1,5,5
800599,200296,5195,Home & Kitchen,2,99.55,199.1
800600,200296,5187,Home & Kitchen,1,129.17,129.17
800601,200296,5250,Home & Kitchen,3,82.96,248.88
800602,200297,5200,Electronics,1,551.18,551.18
800603,200297,5025,Electronics,1,309.83,309.83
800604,200298,5246,Beauty,1,41.07,41.07
800605,200299,5183,Sports,2,71.65,143.3
800606,200299,5022,Sports,1,39.09,39.09
800607,200299,5238,Beauty,1,32.37,32.37
800608,200300,5202,Toys,2,37.17,74.34
800609,200300,5028,Clothing,3,48.5,145.5
800610,200300,5218,Clothing,3,57.63,172.89
800611,200301,5240,Sports,3,64.03,192.09
800612,200302,5078,Sports,2,55.4,110.8
800613,200302,5050,Electronics,1,617.56,617.56
800614,200303,5171,Home & Kitchen,1,27.61,27.61
800615,200304,5139,Beauty,1,43.41,43.41
800616,200304,5080,Beauty,1,29.43,29.43
800617,200305,5073,Home & Kitchen,1,52.13,52.13
800618,200306,5237,Books,1,11.8,11.8
800619,200306,5115,Clothing,1,71.54,71.54
800620,200306,5164,Sports,2,77.81,155.62
800621,200306,5039,Toys,1,26.29,26.29
800622,200307,5199,Toys,1,43.66,43.66
800623,200307,5111,Beauty,1,24.63,24.63
800624,200308,5142,Electronics,1,375.25,375.25
800625,200309,5198,Clothing,1,57.66,57.66
800626,200310,5191,Clothing,3,71.46,214.38
800627,200310,5154,Books,1,31.11,31.11
800628,200310,5172,Toys,1,48.56,48.56
800629,200311,5127,Electronics,1,444.81,444.81
800630,200311,5038,Books,1,32.45,32.45
800631,200312,5127,Electronics,1,444.81,444.81
800632,200312,5131,Beauty,1,50.56,50.56
800633,200313,5146,Books,1,24.99,24.99
800634,200314,5085,Books,1,17.78,17.78
800635,200314,5144,Clothing,2,73.17,146.34
800636,200315,5072,Home & Kitchen,1,68.39,68.39
800637,200316,5203,Clothing,3,29.73,89.19
800638,200316,5013,Home & Kitchen,1,73.85,73.85
800639,200317,5227,Beauty,2,42.45,84.9
800640,200317,5061,Home & Kitchen,1,77.91,77.91
800641,200317,5173,Beauty,1,41.31,41.31
800642,200318,5148,Electronics,2,620.1,1240.2
800643,200318,5218,Clothing,1,57.63,57.63
800644,200319,5219,Sports,1,95.76,95.76
800645,200319,5067,Clothing,1,59.16,59.16
800646,200320,5079,Sports,1,54.97,54.97
800647,200320,5186,Clothing,1,37.58,37.58
800648,200321,5038,Books,2,32.45,64.9
800649,200322,5195,Home & Kitchen,1,99.55,99.55
800650,200322,5046,Toys,1,34.12,34.12
800651,200323,5153,Electronics,1,443.78,443.78
800652,200323,5094,Home & Kitchen,1,134.91,134.91
800653,200323,5062,Electronics,1,393.24,393.24
800654,200323,5125,Books,1,35.82,35.82
800655,200324,5001,Home & Kitchen,1,134.88,134.88
800656,200325,5017,Electronics,1,5,5
800657,200326,5134,Home & Kitchen,1,89.45,89.45
800658,200327,5051,Books,2,12.46,24.92
800659,200328,5085,Books,1,17.78,17.78
800660,200329,5215,Beauty,2,45.75,91.5
800661,200329,5236,Books,1,22.5,22.5
800662,200329,5058,Clothing,1,34.8,34.8
800663,200330,5170,Beauty,1,27.89,27.89
800664,200331,5237,Books,1,11.8,11.8
800665,200332,5237,Books,1,11.8,11.8
800666,200332,5047,Clothing,2,5,10
800667,200333,5190,Electronics,1,424.13,424.13
800668,200334,5199,Toys,1,43.66,43.66
800669,200334,5215,Beauty,1,45.75,45.75
800670,200335,5164,Sports,1,77.81,77.81
800671,200336,5152,Beauty,1,7.8,7.8
800672,200337,5039,Toys,1,26.29,26.29
800673,200337,5119,Clothing,2,35.79,71.58
800674,200338,5147,Clothing,1,69.88,69.88
800675,200339,5043,Home & Kitchen,1,124.51,124.51
800676,200339,5199,Toys,1,43.66,43.66
800677,200340,5039,Toys,2,26.29,52.58
800678,200340,5199,Toys,1,43.66,43.66
800679,200340,5114,Books,1,5,5
800680,200340,5199,Toys,1,43.66,43.66
800681,200341,5062,Electronics,1,393.24,393.24
800682,200342,5146,Books,1,24.99,24.99
800683,200342,5214,Electronics,1,338.45,338.45
800684,200342,5235,Home & Kitchen,1,118.13,118.13
800685,200342,5240,Sports,2,64.03,128.06
800686,200343,5240,Sports,3,64.03,192.09
800687,200343,5183,Sports,2,71.65,143.3
800688,200343,5136,Electronics,1,366.92,366.92
800689,200344,5248,Clothing,1,30.41,30.41
800690,200345,5106,Home & Kitchen,3,103.08,309.24
800691,200346,5076,Sports,1,45.12,45.12
800692,200347,5158,Home & Kitchen,1,41.36,41.36
800693,200348,5219,Sports,1,95.76,95.76
800694,200348,5126,Beauty,2,18.86,37.72
800695,200348,5052,Toys,1,31.38,31.38
800696,200349,5167,Clothing,1,35.65,35.65
800697,200350,5226,Home & Kitchen,1,62.25,62.25
800698,200351,5164,Sports,1,77.81,77.81
800699,200352,5040,Clothing,1,66.89,66.89
800700,200353,5210,Books,1,18.04,18.04
800701,200354,5036,Home & Kitchen,1,86.97,86.97
800702,200355,5054,Toys,1,25.52,25.52
800703,200355,5200,Electronics,1,551.18,551.18
800704,200355,5006,Beauty,1,29.79,29.79
800705,200356,5239,Home & Kitchen,1,52.36,52.36
800706,200356,5037,Books,1,21.01,21.01
800707,200356,5178,Home & Kitchen,1,44.62,44.62
800708,200357,5190,Electronics,1,424.13,424.13
800709,200358,5061,Home & Kitchen,1,77.91,77.91
800710,200358,5162,Toys,1,18.62,18.62
800711,200359,5084,Beauty,1,38.01,38.01
800712,200359,5080,Beauty,1,29.43,29.43
800713,200359,5133,Clothing,2,32.28,64.56
800714,200360,5079,Sports,1,54.97,54.97
800715,200360,5212,Sports,1,29.01,29.01
800716,200361,5026,Beauty,1,26.75,26.75
800717,200361,5095,Electronics,1,516.16,516.16
800718,200361,5183,Sports,1,71.65,71.65
800719,200362,5147,Clothing,2,69.88,139.76
800720,200362,5023,Sports,2,51.88,103.76
800721,200362,5237,Books,1,11.8,11.8
800722,200362,5245,Clothing,1,47.26,47.26
800723,200363,5072,Home & Kitchen,1,68.39,68.39
800724,200363,5074,Clothing,1,72.48,72.48
800725,200364,5229,Sports,1,75.63,75.63
800726,200364,5031,Toys,2,47.31,94.62
800727,200364,5117,Books,2,15.28,30.56
800728,200365,5051,Books,1,12.46,12.46
800729,200365,5054,Toys,1,25.52,25.52
800730,200365,5114,Books,1,5,5
800731,200366,5165,Toys,1,38.74,38.74
800732,200367,5098,Beauty,1,29.95,29.95
800733,200368,5138,Clothing,1,86.03,86.03
800734,200369,5202,Toys,1,37.17,37.17
800735,200370,5069,Sports,1,98.14,98.14
800736,200371,5034,Beauty,1,36.33,36.33
800737,200371,5137,Electronics,1,839.18,839.18
800738,200371,5131,Beauty,2,50.56,101.12
800739,200372,5171,Home & Kitchen,1,27.61,27.61
800740,200372,5174,Home & Kitchen,1,39.95,39.95
800741,200372,5023,Sports,1,51.88,51.88
800742,200372,5103,Home & Kitchen,1,110.49,110.49
800743,200373,5059,Home & Kitchen,2,87.4,174.8
800744,200374,5217,Home & Kitchen,2,65.17,130.34
800745,200375,5041,Sports,1,117.42,117.42
800746,200375,5224,Beauty,2,60.41,120.82
800747,200375,5153,Electronics,1,443.78,443.78
800748,200375,5176,Sports,1,60.31,60.31
800749,200376,5226,Home & Kitchen,2,62.25,124.5
800750,200376,5045,Clothing,1,83.2,83.2
800751,200377,5220,Toys,1,27.38,27.38
800752,200378,5167,Clothing,2,35.65,71.3
800753,200379,5038,Books,1,32.45,32.45
800754,200379,5215,Beauty,1,45.75,45.75
800755,200379,5128,Electronics,1,580.97,580.97
800756,200380,5008,Electronics,1,18.74,18.74
800757,200380,5192,Home & Kitchen,1,56.91,56.91
800758,200381,5078,Sports,1,55.4,55.4
800759,200382,5085,Books,1,17.78,17.78
800760,200383,5052,Toys,1,31.38,31.38
800761,200383,5135,Books,1,21.71,21.71
800762,200383,5245,Clothing,3,47.26,141.78
800763,200384,5113,Sports,1,81.85,81.85
800764,200385,5083,Clothing,1,68.44,68.44
800765,200386,5034,Beauty,2,36.33,72.66
800766,200387,5213,Toys,1,27.76,27.76
800767,200387,5069,Sports,1,98.14,98.14
800768,200388,5111,Beauty,2,24.63,49.26
800769,200388,5121,Toys,1,41.02,41.02
800770,200389,5013,Home & Kitchen,1,73.85,73.85
800771,200389,5043,Home & Kitchen,1,124.51,124.51
800772,200390,5171,Home & Kitchen,3,27.61,82.83
800773,200390,5164,Sports,1,77.81,77.81
800774,200391,5076,Sports,1,45.12,45.12
800775,200391,5087,Books,1,12.69,12.69
800776,200392,5108,Clothing,1,152.8,152.8
800777,200392,5055,Books,1,29.64,29.64
800778,200393,5111,Beauty,1,24.63,24.63
800779,200394,5132,Electronics,2,367.78,735.56
800780,200394,5199,Toys,1,43.66,43.66
800781,200395,5202,Toys,3,37.17,111.51
800782,200395,5136,Electronics,3,366.92,1100.76
800783,200395,5202,Toys,1,37.17,37.17
800784,200396,5066,Sports,1,74.1,74.1
800785,200397,5240,Sports,1,64.03,64.03
800786,200397,5113,Sports,1,81.85,81.85
800787,200397,5138,Clothing,1,86.03,86.03
800788,200398,5243,Books,2,20.54,41.08
800789,200398,5243,Books,1,20.54,20.54
800790,200399,5027,Beauty,1,19.59,19.59
800791,200399,5162,Toys,1,18.62,18.62
800792,200400,5068,Clothing,3,61.74,185.22
800793,200400,5170,Beauty,1,27.89,27.89
800794,200401,5165,Toys,2,38.74,77.48
800795,200402,5220,Toys,1,27.38,27.38
800796,200403,5165,Toys,1,38.74,38.74
800797,200404,5189,Electronics,1,309.96,309.96
800798,200404,5051,Books,2,12.46,24.92
800799,200404,5174,Home & Kitchen,2,39.95,79.9
800800,200404,5223,Clothing,2,34.63,69.26
800801,200405,5156,Clothing,1,35.92,35.92
800802,200405,5017,Electronics,1,5,5
800803,200406,5212,Sports,1,29.01,29.01
800804,200407,5102,Toys,2,34.83,69.66
800805,200408,5094,Home & Kitchen,1,134.91,134.91
800806,200409,5069,Sports,1,98.14,98.14
800807,200409,5102,Toys,1,34.83,34.83
800808,200410,5022,Sports,3,39.09,117.27
800809,200411,5074,Clothing,2,72.48,144.96
800810,200411,5029,Books,1,19.52,19.52
800811,200411,5237,Books,1,11.8,11.8
800812,200412,5229,Sports,1,75.63,75.63
800813,200413,5150,Home & Kitchen,1,120.32,120.32
800814,200413,5076,Sports,1,45.12,45.12
800815,200414,5002,Electronics,1,460.37,460.37
800816,200415,5143,Sports,1,62.96,62.96
800817,200416,5043,Home & Kitchen,1,124.51,124.51
800818,200417,5037,Books,1,21.01,21.01
800819,200417,5219,Sports,3,95.76,287.28
800820,200418,5062,Electronics,1,393.24,393.24
800821,200419,5096,Beauty,1,24.68,24.68
800822,200419,5146,Books,2,24.99,49.98
800823,200419,5177,Sports,1,62.84,62.84
800824,200420,5110,Clothing,1,47.53,47.53
800825,200421,5072,Home & Kitchen,1,68.39,68.39
800826,200422,5073,Home & Kitchen,1,52.13,52.13
800827,200423,5122,Electronics,2,303.62,607.24
800828,200424,5208,Home & Kitchen,2,64.16,128.32
800829,200424,5229,Sports,1,75.63,75.63
800830,200424,5061,Home & Kitchen,1,77.91,77.91
800831,200425,5088,Books,2,26.01,52.02
800832,200425,5046,Toys,1,34.12,34.12
800833,200426,5146,Books,3,24.99,74.97
800834,200426,5071,Beauty,1,18.78,18.78
800835,200427,5130,Clothing,2,74.25,148.5
800836,200428,5020,Home & Kitchen,2,55.03,110.06
800837,200429,5167,Clothing,1,35.65,35.65
800838,200430,5027,Beauty,1,19.59,19.59
800839,200431,5169,Beauty,1,5,5
800840,200431,5113,Sports,1,81.85,81.85
800841,200432,5176,Sports,1,60.31,60.31
800842,200432,5067,Clothing,1,59.16,59.16
800843,200433,5213,Toys,1,27.76,27.76
800844,200433,5140,Clothing,2,80.15,160.3
800845,200434,5195,Home & Kitchen,1,99.55,99.55
800846,200434,5129,Clothing,1,34.55,34.55
800847,200434,5023,Sports,1,51.88,51.88
800848,200434,5068,Clothing,1,61.74,61.74
800849,200435,5211,Beauty,1,36.69,36.69
800850,200435,5111,Beauty,1,24.63,24.63
800851,200436,5176,Sports,1,60.31,60.31
800852,200436,5059,Home & Kitchen,1,87.4,87.4
800853,200437,5161,Home & Kitchen,1,129.26,129.26
800854,200437,5176,Sports,1,60.31,60.31
800855,200437,5135,Books,1,21.71,21.71
800856,200438,5100,Clothing,2,69.04,138.08
800857,200438,5026,Beauty,2,26.75,53.5
800858,200438,5204,Toys,1,28.99,28.99
800859,200439,5071,Beauty,1,18.78,18.78
800860,200440,5046,Toys,1,34.12,34.12
800861,200441,5053,Clothing,2,59.98,119.96
800862,200442,5205,Beauty,1,29.04,29.04
800863,200443,5216,Electronics,1,537.33,537.33
800864,200444,5217,Home & Kitchen,2,65.17,130.34
800865,200444,5044,Books,1,26.38,26.38
800866,200444,5012,Sports,1,105.44,105.44
800867,200444,5118,Sports,1,50.73,50.73
800868,200445,5202,Toys,1,37.17,37.17
800869,200446,5161,Home & Kitchen,3,129.26,387.78
800870,200446,5181,Electronics,2,573.23,1146.46
800871,200446,5232,Electronics,1,373.73,373.73
800872,200447,5053,Clothing,1,59.98,59.98
800873,200448,5123,Clothing,1,56.86,56.86
800874,200449,5057,Electronics,3,557.97,1673.91
800875,200449,5119,Clothing,1,35.79,35.79
800876,200450,5027,Beauty,1,19.59,19.59
800877,200451,5125,Books,1,35.82,35.82
800878,200452,5204,Toys,2,28.99,57.98
800879,200452,5220,Toys,2,27.38,54.76
800880,200453,5087,Books,3,12.69,38.07
800881,200453,5174,Home & Kitchen,2,39.95,79.9
800882,200454,5129,Clothing,1,34.55,34.55
800883,200455,5229,Sports,2,75.63,151.26
800884,200455,5034,Beauty,1,36.33,36.33
800885,200455,5121,Toys,1,41.02,41.02
800886,200456,5050,Electronics,1,617.56,617.56
800887,200456,5176,Sports,1,60.31,60.31
800888,200457,5213,Toys,1,27.76,27.76
800889,200457,5239,Home & Kitchen,2,52.36,104.72
800890,200457,5184,Electronics,1,451.97,451.97
800891,200458,5243,Books,1,20.54,20.54
800892,200459,5012,Sports,1,105.44,105.44
800893,200460,5158,Home & Kitchen,1,41.36,41.36
800894,200461,5008,Electronics,2,18.74,37.48
800895,200461,5146,Books,1,24.99,24.99
800896,200462,5024,Clothing,1,66.92,66.92
800897,200463,5047,Clothing,1,5,5
800898,200463,5208,Home & Kitchen,1,64.16,64.16
800899,200463,5098,Beauty,1,29.95,29.95
800900,200464,5014,Home & Kitchen,1,73.96,73.96
800901,200465,5044,Books,1,26.38,26.38
800902,200465,5228,Books,1,26.25,26.25
800903,200465,5023,Sports,3,51.88,155.64
800904,200465,5152,Beauty,1,7.8,7.8
800905,200466,5049,Electronics,1,279.32,279.32
800906,200466,5144,Clothing,2,73.17,146.34
800907,200466,5107,Books,1,18.64,18.64
800908,200466,5022,Sports,1,39.09,39.09
800909,200467,5013,Home & Kitchen,1,73.85,73.85
800910,200468,5092,Toys,1,18.2,18.2
800911,200469,5054,Toys,2,25.52,51.04
800912,200469,5241,Beauty,1,53.48,53.48
800913,200470,5087,Books,1,12.69,12.69
800914,200471,5060,Clothing,1,69.44,69.44
800915,200472,5079,Sports,2,54.97,109.94
800916,200473,5053,Clothing,1,59.98,59.98
800917,200473,5244,Clothing,1,55.64,55.64
800918,200474,5083,Clothing,1,68.44,68.44
800919,200475,5129,Clothing,2,34.55,69.1
800920,200475,5027,Beauty,1,19.59,19.59
800921,200475,5052,Toys,1,31.38,31.38
800922,200475,5126,Beauty,2,18.86,37.72
800923,200476,5184,Electronics,1,451.97,451.97
800924,200477,5071,Beauty,1,18.78,18.78
800925,200477,5229,Sports,1,75.63,75.63
800926,200477,5041,Sports,1,117.42,117.42
800927,200478,5092,Toys,3,18.2,54.6
800928,200478,5062,Electronics,1,393.24,393.24
800929,200478,5115,Clothing,1,71.54,71.54
800930,200479,5183,Sports,1,71.65,71.65
800931,200479,5175,Sports,1,94.38,94.38
800932,200479,5120,Home & Kitchen,1,70.42,70.42
800933,200480,5082,Home & Kitchen,1,137.9,137.9
800934,200480,5175,Sports,3,94.38,283.14
800935,200480,5072,Home & Kitchen,1,68.39,68.39
800936,200481,5094,Home & Kitchen,1,134.91,134.91
800937,200481,5177,Sports,1,62.84,62.84
800938,200481,5108,Clothing,1,152.8,152.8
800939,200481,5143,Sports,2,62.96,125.92
800940,200482,5031,Toys,2,47.31,94.62
800941,200483,5076,Sports,1,45.12,45.12
800942,200484,5050,Electronics,1,617.56,617.56
800943,200484,5012,Sports,1,105.44,105.44
800944,200484,5083,Clothing,3,68.44,205.32
800945,200485,5203,Clothing,1,29.73,29.73
800946,200486,5081,Beauty,3,24.64,73.92
800947,200486,5085,Books,2,17.78,35.56
800948,200486,5006,Beauty,2,29.79,59.58
800949,200487,5006,Beauty,1,29.79,29.79
800950,200488,5232,Electronics,1,373.73,373.73
800951,200489,5215,Beauty,1,45.75,45.75
800952,200489,5039,Toys,1,26.29,26.29
800953,200490,5108,Clothing,1,152.8,152.8
800954,200490,5039,Toys,1,26.29,26.29
800955,200490,5189,Electronics,1,309.96,309.96
800956,200490,5214,Electronics,1,338.45,338.45
800957,200491,5151,Electronics,1,360.16,360.16
800958,200491,5023,Sports,1,51.88,51.88
800959,200492,5061,Home & Kitchen,1,77.91,77.91
800960,200492,5217,Home & Kitchen,1,65.17,65.17
800961,200493,5081,Beauty,1,24.64,24.64
800962,200493,5172,Toys,1,48.56,48.56
800963,200494,5076,Sports,1,45.12,45.12
800964,200494,5205,Beauty,1,29.04,29.04
800965,200495,5170,Beauty,1,27.89,27.89
800966,200496,5079,Sports,1,54.97,54.97
800967,200496,5218,Clothing,3,57.63,172.89
800968,200496,5181,Electronics,2,573.23,1146.46
800969,200497,5004,Toys,3,28.35,85.05
800970,200498,5041,Sports,2,117.42,234.84
800971,200498,5074,Clothing,1,72.48,72.48
800972,200498,5003,Electronics,1,904.76,904.76
800973,200499,5206,Clothing,1,66.33,66.33
800974,200499,5031,Toys,1,47.31,47.31
800975,200500,5113,Sports,1,81.85,81.85
800976,200500,5030,Home & Kitchen,1,68.87,68.87
800977,200500,5162,Toys,1,18.62,18.62
800978,200500,5159,Clothing,1,68.99,68.99
800979,200501,5143,Sports,1,62.96,62.96
800980,200501,5025,Electronics,1,309.83,309.83
800981,200502,5113,Sports,1,81.85,81.85
800982,200502,5225,Books,1,25.41,25.41
800983,200502,5086,Sports,1,118.92,118.92
800984,200503,5092,Toys,1,18.2,18.2
800985,200503,5128,Electronics,1,580.97,580.97
800986,200503,5049,Electronics,1,279.32,279.32
800987,200504,5073,Home & Kitchen,1,52.13,52.13
800988,200504,5028,Clothing,2,48.5,97
800989,200505,5114,Books,1,5,5
800990,200505,5001,Home & Kitchen,1,134.88,134.88
800991,200506,5103,Home & Kitchen,1,110.49,110.49
800992,200506,5169,Beauty,1,5,5
800993,200506,5056,Sports,1,85.1,85.1
800994,200506,5238,Beauty,1,32.37,32.37
800995,200507,5011,Beauty,1,41.93,41.93
800996,200507,5105,Electronics,1,247.09,247.09
800997,200507,5056,Sports,1,85.1,85.1
800998,200508,5247,Clothing,1,63.74,63.74
800999,200508,5063,Toys,1,26.94,26.94
801000,200508,5206,Clothing,2,66.33,132.66
801001,200509,5119,Clothing,1,35.79,35.79
801002,200509,5176,Sports,1,60.31,60.31
801003,200510,5159,Clothing,3,68.99,206.97
801004,200511,5145,Home & Kitchen,1,98.84,98.84
801005,200511,5031,Toys,1,47.31,47.31
801006,200512,5152,Beauty,1,7.8,7.8
801007,200513,5080,Beauty,2,29.43,58.86
801008,200514,5052,Toys,1,31.38,31.38
801009,200514,5056,Sports,1,85.1,85.1
801010,200514,5098,Beauty,3,29.95,89.85
801011,200514,5199,Toys,1,43.66,43.66
801012,200515,5037,Books,2,21.01,42.02
801013,200515,5087,Books,3,12.69,38.07
801014,200515,5208,Home & Kitchen,1,64.16,64.16
801015,200516,5169,Beauty,2,5,10
801016,200517,5235,Home & Kitchen,3,118.13,354.39
801017,200518,5147,Clothing,2,69.88,139.76
801018,200519,5209,Beauty,1,36.61,36.61
801019,200519,5136,Electronics,1,366.92,366.92
801020,200520,5136,Electronics,1,366.92,366.92
801021,200520,5076,Sports,2,45.12,90.24
801022,200521,5136,Electronics,1,366.92,366.92
801023,200522,5054,Toys,1,25.52,25.52
801024,200523,5062,Electronics,2,393.24,786.48
801025,200524,5085,Books,2,17.78,35.56
801026,200525,5136,Electronics,1,366.92,366.92
801027,200525,5244,Clothing,1,55.64,55.64
801028,200525,5065,Beauty,2,46.21,92.42
801029,200526,5124,Beauty,1,45.95,45.95
801030,200526,5096,Beauty,1,24.68,24.68
801031,200527,5039,Toys,1,26.29,26.29
801032,200528,5138,Clothing,1,86.03,86.03
801033,200528,5140,Clothing,1,80.15,80.15
801034,200528,5095,Electronics,1,516.16,516.16
801035,200529,5159,Clothing,1,68.99,68.99
801036,200529,5051,Books,1,12.46,12.46
801037,200529,5133,Clothing,1,32.28,32.28
801038,200530,5176,Sports,1,60.31,60.31
801039,200531,5095,Electronics,1,516.16,516.16
801040,200532,5107,Books,1,18.64,18.64
801041,200532,5170,Beauty,2,27.89,55.78
801042,200533,5041,Sports,2,117.42,234.84
801043,200534,5135,Books,1,21.71,21.71
801044,200535,5047,Clothing,2,5,10
