order_id,customer_id,order_date,order_year,order_month,device,channel,discount_pct,gross_amount,discount_amount,net_amount,free_shipping,ab_variant,is_returned
200301,10082,2024-12-14,2024,12,Desktop,Influencer,10,192.09,19.21,167.69,1,B,0
200302,10082,2023-12-01,2023,12,Mobile,Paid Search,5,728.36,36.42,691.94,1,,0
200303,10082,2024-12-22,2024,12,Desktop,Influencer,0,27.61,0,26.78,0,B,0
200304,10082,2024-10-02,2024,10,Desktop,Email,5,72.84,3.64,69.2,1,A,0
200305,10083,2024-06-14,2024,6,Mobile,Paid Search,15,52.13,7.82,42.98,0,B,0
200306,10083,2024-03-08,2024,3,Desktop,Social Ads,0,265.25,0,265.25,1,,0
200307,10084,2024-11-03,2024,11,Desktop,Organic,5,68.29,3.41,62.93,1,B,0
200308,10084,2024-11-10,2024,11,Mobile,Email,5,375.25,18.76,345.8,1,B,0
200309,10084,2024-11-20,2024,11,Desktop,Influencer,5,57.66,2.88,54.78,1,A,0
200310,10084,2024-12-14,2024,12,Desktop,Social Ads,5,294.05,14.7,270.97,1,B,0
200311,10085,2022-09-16,2022,9,Mobile,Organic,0,477.26,0,477.26,1,,0
200312,10085,2022-10-16,2022,10,Mobile,Email,20,495.37,99.07,396.3,1,,0
200313,10085,2024-02-23,2024,2,Mobile,Social Ads,0,24.99,0,24.99,0,,0
200314,10085,2023-10-01,2023,10,Desktop,Influencer,5,164.12,8.21,155.91,1,,0
200315,10086,2024-05-13,2024,5,Mobile,Influencer,0,68.39,0,68.39,1,,0
200316,10087,2024-11-03,2024,11,Desktop,Paid Search,20,163.04,32.61,126.52,1,B,0
200317,10087,2024-12-17,2024,12,Mobile,Referral,15,204.12,30.62,168.29,1,B,0
200318,10088,2024-10-23,2024,10,Desktop,Referral,10,1297.83,129.78,1168.05,1,A,0
200319,10088,2024-10-15,2024,10,Desktop,Organic,10,154.92,15.49,135.25,1,B,0
200320,10088,2024-12-12,2024,12,Desktop,Social Ads,0,92.55,0,92.55,1,A,1
200321,10088,2024-10-24,2024,10,Tablet,Organic,0,64.9,0,62.95,1,B,0
200322,10088,2024-07-09,2024,7,Mobile,Influencer,0,133.67,0,133.67,1,A,0
200323,10088,2024-08-11,2024,8,Mobile,Social Ads,20,1007.75,201.55,782.01,1,B,0
200324,10089,2024-11-19,2024,11,Mobile,Email,15,134.88,20.23,111.21,1,B,0
200325,10089,2024-10-06,2024,10,Mobile,Paid Search,0,5.9,0,5.9,0,B,0
200326,10089,2024-12-10,2024,12,Mobile,Paid Search,15,89.45,13.42,76.03,1,A,0
200327,10089,2024-11-02,2024,11,Desktop,Influencer,0,29.41,0,29.41,0,B,0
200328,10089,2024-12-08,2024,12,Desktop,Organic,20,17.78,3.56,13.79,0,B,0
200329,10090,2023-12-12,2023,12,Desktop,Paid Search,10,148.8,14.88,133.92,1,,0
200330,10091,2024-12-09,2024,12,Mobile,Email,10,27.89,2.79,25.1,0,A,0
200331,10091,2023-11-19,2023,11,Mobile,Paid Search,0,11.8,0,11.8,0,,0
200332,10091,2024-07-25,2024,7,Mobile,Social Ads,0,21.8,0,21.15,0,B,0
200333,10091,2024-12-07,2024,12,Desktop,Influencer,0,424.13,0,424.13,1,A,0
200334,10091,2023-01-15,2023,1,Mobile,Organic,0,89.41,0,89.41,1,,0
200335,10091,2024-02-22,2024,2,Mobile,Email,0,77.81,0,77.81,1,,0
200336,10091,2023-12-13,2023,12,Desktop,Email,0,7.8,0,7.8,0,,0
200337,10091,2022-06-02,2022,6,Desktop,Email,15,97.87,14.68,83.19,1,,0
200338,10091,2023-05-11,2023,5,Mobile,Email,0,69.88,0,69.88,1,,0
200339,10091,2024-10-15,2024,10,Tablet,Organic,5,168.17,8.41,154.97,1,B,0
200340,10091,2024-05-13,2024,5,Desktop,Organic,0,144.9,0,144.9,1,,0
200341,10092,2024-12-17,2024,12,Mobile,Organic,15,393.24,58.99,334.25,1,A,0
200342,10092,2024-12-06,2024,12,Mobile,Email,5,609.63,30.48,579.15,1,A,0
200343,10092,2024-09-23,2024,9,Mobile,Email,10,828.73,70.23,745.85,1,B,1
200344,10092,2024-11-10,2024,11,Desktop,Organic,10,30.41,3.04,27.37,0,A,0
200345,10093,2023-12-16,2023,12,Mobile,Organic,0,309.24,0,309.24,1,,0
200346,10094,2024-11-09,2024,11,Mobile,Organic,0,45.12,0,45.12,0,A,0
200347,10094,2024-12-06,2024,12,Desktop,Influencer,0,41.36,0,41.36,0,A,0
200348,10094,2024-04-21,2024,4,Desktop,Organic,0,164.86,0,164.86,1,,0
200349,10094,2024-11-25,2024,11,Mobile,Organic,0,35.65,0,34.58,0,B,0
200350,10094,2024-11-24,2024,11,Mobile,Paid Search,5,62.25,3.11,59.14,1,A,0
200351,10095,2023-11-26,2023,11,Mobile,Referral,0,77.81,0,77.81,1,,0
200352,10095,2023-05-16,2023,5,Desktop,Organic,0,66.89,0,66.89,1,,0
200353,10096,2024-12-06,2024,12,Desktop,Organic,0,18.04,0,17.5,0,B,0
200354,10096,2024-11-09,2024,11,Mobile,Social Ads,0,86.97,0,86.97,1,A,0
200355,10096,2024-10-12,2024,10,Desktop,Referral,5,606.49,30.32,576.17,1,A,1
200356,10096,2024-11-22,2024,11,Tablet,Organic,5,117.99,5.9,112.09,1,A,0
200357,10097,2024-08-03,2024,8,Desktop,Paid Search,0,424.13,0,424.13,1,A,0
200358,10097,2024-12-23,2024,12,Mobile,Organic,10,96.53,9.65,86.88,1,A,0
200359,10097,2024-05-18,2024,5,Desktop,Influencer,15,132,19.8,112.2,1,,1
200360,10097,2023-12-24,2023,12,Tablet,Social Ads,5,83.98,4.2,79.78,1,,1
200361,10097,2023-12-22,2023,12,Tablet,Social Ads,0,614.56,0,614.56,1,,0
200362,10098,2024-08-15,2024,8,Mobile,Social Ads,10,302.58,30.26,272.32,1,A,1
200363,10098,2022-11-08,2022,11,Mobile,Influencer,0,140.87,0,140.87,1,,0
200364,10098,2022-09-04,2022,9,Desktop,Social Ads,10,200.81,20.08,180.73,1,,0
200365,10099,2024-07-01,2024,7,Desktop,Paid Search,0,42.98,0,42.98,0,A,0
200366,10099,2024-12-03,2024,12,Tablet,Paid Search,0,38.74,0,38.74,0,A,0
200367,10099,2024-07-16,2024,7,Mobile,Organic,10,29.95,3,26.95,0,A,0
200368,10099,2024-11-05,2024,11,Mobile,Email,0,86.03,0,83.45,1,B,0
200369,10099,2024-12-04,2024,12,Desktop,Organic,0,37.17,0,36.05,0,B,0
200370,10099,2024-12-11,2024,12,Desktop,Influencer,0,98.14,0,98.14,1,A,0
200371,10099,2024-09-17,2024,9,Desktop,Referral,0,976.63,0,947.33,1,B,0
200372,10100,2024-12-08,2024,12,Tablet,Social Ads,15,229.93,34.49,189.58,1,B,0
200373,10100,2024-12-11,2024,12,Desktop,Organic,5,174.8,8.74,166.06,1,A,1
200374,10100,2024-10-16,2024,10,Mobile,Paid Search,0,130.34,0,130.34,1,A,0
200375,10100,2024-12-09,2024,12,Mobile,Paid Search,15,742.33,111.35,630.98,1,A,0
200376,10100,2024-08-18,2024,8,Tablet,Influencer,0,207.7,0,207.7,1,A,0
200377,10100,2024-10-17,2024,10,Mobile,Organic,5,27.38,1.37,25.23,0,B,0
200378,10100,2024-10-07,2024,10,Desktop,Organic,0,71.3,0,71.3,1,A,0
200379,10100,2024-11-16,2024,11,Tablet,Social Ads,5,659.17,32.96,607.42,1,B,0
200380,10101,2024-09-28,2024,9,Tablet,Social Ads,0,75.65,0,75.65,1,A,0
200381,10101,2024-12-19,2024,12,Desktop,Social Ads,15,55.4,8.31,45.68,0,B,0
200382,10101,2023-10-08,2023,10,Mobile,Referral,5,17.78,0.89,16.89,0,,0
200383,10102,2023-05-16,2023,5,Desktop,Organic,20,194.87,38.97,155.9,1,,0
200384,10102,2023-07-17,2023,7,Mobile,Organic,30,81.85,24.55,57.3,1,,0
200385,10103,2024-12-26,2024,12,Desktop,Paid Search,0,80.76,0,80.76,1,B,0
200386,10103,2024-12-13,2024,12,Mobile,Social Ads,10,72.66,7.27,65.39,1,A,0
200387,10103,2024-12-14,2024,12,Mobile,Organic,0,125.9,0,125.9,1,A,0
200388,10104,2024-11-11,2024,11,Desktop,Paid Search,5,90.28,4.51,83.2,1,B,0
200389,10104,2024-09-20,2024,9,Desktop,Social Ads,15,234.06,29.75,198.96,1,B,0
200390,10104,2024-09-10,2024,9,Mobile,Paid Search,5,189.56,8.03,180.08,1,B,0
200391,10104,2024-12-11,2024,12,Desktop,Influencer,0,57.81,0,57.81,1,A,0
200392,10104,2024-10-08,2024,10,Mobile,Influencer,5,182.44,9.12,173.32,1,A,0
200393,10104,2024-09-12,2024,9,Mobile,Social Ads,5,24.63,1.23,23.4,0,A,0
200394,10105,2024-12-20,2024,12,Desktop,Organic,0,779.22,0,779.22,1,A,0
200395,10106,2024-03-18,2024,3,Desktop,Referral,0,1249.44,0,1249.44,1,,0
200396,10106,2024-06-27,2024,6,Desktop,Referral,0,74.1,0,71.88,1,B,1
200397,10106,2024-11-25,2024,11,Mobile,Referral,5,231.91,11.6,220.31,1,A,0
200398,10106,2023-12-27,2023,12,Mobile,Influencer,0,61.62,0,61.62,1,,0
200399,10106,2024-10-17,2024,10,Mobile,Organic,0,38.21,0,38.21,0,A,0
200400,10106,2024-01-22,2024,1,Desktop,Social Ads,0,213.11,0,213.11,1,,0
200401,10107,2024-12-15,2024,12,Desktop,Organic,0,77.48,0,77.48,1,A,0
200402,10107,2023-10-13,2023,10,Mobile,Referral,0,27.38,0,27.38,0,,0
200403,10107,2024-06-11,2024,6,Mobile,Organic,10,38.74,3.87,33.82,0,B,0
200404,10107,2024-12-17,2024,12,Desktop,Email,0,484.04,0,469.52,1,B,0
200405,10108,2024-11-15,2024,11,Desktop,Email,0,40.92,0,40.92,0,A,0
200406,10108,2024-12-26,2024,12,Tablet,Paid Search,0,29.01,0,29.01,0,A,0
200407,10109,2023-11-03,2023,11,Mobile,Referral,15,69.66,10.45,59.21,1,,0
200408,10110,2024-10-23,2024,10,Mobile,Organic,0,134.91,0,130.86,1,B,0
200409,10110,2024-12-19,2024,12,Tablet,Social Ads,0,132.97,0,128.98,1,B,0
200410,10110,2024-06-21,2024,6,Mobile,Influencer,0,117.27,0,113.75,1,B,0
200411,10110,2023-10-20,2023,10,Mobile,Email,0,176.28,0,176.28,1,,0
200412,10111,2023-11-01,2023,11,Mobile,Email,10,75.63,7.56,68.07,1,,0
200413,10111,2023-11-26,2023,11,Mobile,Social Ads,5,165.44,8.27,157.17,1,,0
200414,10111,2023-11-21,2023,11,Mobile,Organic,15,460.37,69.06,391.31,1,,0
200415,10111,2024-09-17,2024,9,Desktop,Organic,5,62.96,3.15,58.02,1,B,0
200416,10111,2023-12-19,2023,12,Desktop,Paid Search,0,124.51,0,124.51,1,,0
200417,10111,2023-11-22,2023,11,Mobile,Social Ads,0,308.29,0,308.29,1,,0
200418,10111,2023-09-11,2023,9,Desktop,Influencer,0,393.24,0,393.24,1,,0
200419,10112,2024-12-18,2024,12,Desktop,Social Ads,10,137.5,13.75,123.75,1,A,0
200420,10112,2024-10-26,2024,10,Tablet,Paid Search,15,47.53,7.13,40.4,0,A,0
200421,10112,2024-12-15,2024,12,Mobile,Organic,0,68.39,0,66.34,1,B,0
200422,10112,2024-12-08,2024,12,Mobile,Organic,0,52.13,0,52.13,1,A,0
200423,10112,2024-10-05,2024,10,Desktop,Email,0,607.24,0,607.24,1,A,0
200424,10112,2024-12-27,2024,12,Tablet,Referral,0,281.86,0,281.86,1,A,0
200425,10112,2024-11-20,2024,11,Mobile,Social Ads,0,86.14,0,83.56,1,B,0
200426,10112,2024-08-04,2024,8,Mobile,Organic,0,93.75,0,93.75,1,A,0
200427,10113,2024-01-28,2024,1,Tablet,Paid Search,5,148.5,7.42,141.08,1,,0
200428,10113,2024-12-21,2024,12,Mobile,Email,0,110.06,0,110.06,1,A,0
200429,10113,2024-12-06,2024,12,Tablet,Organic,5,35.65,1.78,32.85,0,B,0
200430,10114,2024-08-14,2024,8,Desktop,Email,10,19.59,1.96,17.1,0,B,1
200431,10114,2024-04-20,2024,4,Mobile,Paid Search,20,86.85,17.37,69.48,1,,0
200432,10114,2024-06-05,2024,6,Mobile,Email,5,119.47,5.97,110.09,1,B,1
200433,10114,2024-05-24,2024,5,Mobile,Organic,10,188.06,18.81,169.25,1,,0
200434,10114,2024-02-21,2024,2,Mobile,Organic,0,247.72,0,247.72,1,,0
200435,10114,2024-06-14,2024,6,Desktop,Paid Search,0,61.32,0,61.32,1,A,0
200436,10115,2024-06-21,2024,6,Desktop,Organic,5,147.71,7.39,140.32,1,A,0
200437,10115,2024-12-19,2024,12,Desktop,Social Ads,5,211.28,10.56,200.72,1,A,0
200438,10115,2024-11-26,2024,11,Tablet,Paid Search,0,220.57,0,213.95,1,B,0
200439,10116,2024-05-01,2024,5,Mobile,Email,0,18.78,0,18.78,0,,0
200440,10117,2024-12-01,2024,12,Mobile,Email,10,34.12,3.41,30.71,0,A,0
200441,10117,2024-12-07,2024,12,Desktop,Influencer,40,119.96,47.98,71.98,1,A,0
200442,10118,2024-12-22,2024,12,Desktop,Email,10,29.04,2.9,25.36,0,B,0
200443,10118,2024-09-14,2024,9,Mobile,Organic,5,634.05,26.87,602.34,1,B,0
200444,10118,2024-07-29,2024,7,Mobile,Social Ads,0,369.21,0,369.21,1,B,0
200445,10119,2022-08-05,2022,8,Mobile,Organic,10,37.17,3.72,33.45,0,,0
200446,10119,2024-12-16,2024,12,Mobile,Social Ads,10,1907.97,190.8,1665.65,1,B,0
200447,10119,2024-11-02,2024,11,Desktop,Organic,0,59.98,0,59.98,1,A,0
200448,10120,2024-05-22,2024,5,Mobile,Paid Search,20,56.86,11.37,45.49,0,,0
200449,10120,2024-07-19,2024,7,Mobile,Referral,20,1709.7,341.94,1326.73,1,B,0
200450,10121,2023-12-05,2023,12,Mobile,Social Ads,0,19.59,0,19.59,0,,0
200451,10121,2023-12-03,2023,12,Tablet,Email,15,35.82,5.37,30.45,0,,0
200452,10121,2023-12-24,2023,12,Tablet,Organic,5,112.74,5.64,107.1,1,,0
200453,10121,2024-07-04,2024,7,Mobile,Paid Search,0,117.97,0,114.43,1,B,0
200454,10121,2023-10-16,2023,10,Desktop,Social Ads,5,34.55,1.73,32.82,0,,0
200455,10121,2024-01-05,2024,1,Desktop,Influencer,0,228.61,0,228.61,1,,0
200456,10121,2024-05-11,2024,5,Mobile,Influencer,0,677.87,0,677.87,1,,0
200457,10121,2024-02-25,2024,2,Mobile,Paid Search,0,584.45,0,584.45,1,,0
200458,10121,2024-12-12,2024,12,Desktop,Social Ads,15,20.54,3.08,17.46,0,A,0
200459,10121,2024-11-11,2024,11,Mobile,Email,10,105.44,10.54,94.9,1,A,0
200460,10121,2024-12-11,2024,12,Desktop,Influencer,0,41.36,0,40.12,0,B,0
200461,10121,2024-06-01,2024,6,Mobile,Email,15,62.47,9.37,53.1,1,A,0
200462,10121,2024-05-18,2024,5,Mobile,Paid Search,0,66.92,0,66.92,1,,0
200463,10121,2024-07-06,2024,7,Mobile,Social Ads,15,99.11,14.87,84.24,1,A,0
200464,10121,2024-02-23,2024,2,Mobile,Influencer,5,73.96,3.7,70.26,1,,0
200465,10122,2024-10-27,2024,10,Mobile,Organic,30,254.96,64.82,178.47,1,B,0
200466,10123,2024-11-28,2024,11,Desktop,Influencer,10,483.39,48.34,422,1,B,0
200467,10123,2023-10-11,2023,10,Desktop,Social Ads,0,73.85,0,73.85,1,,0
200468,10123,2023-09-17,2023,9,Mobile,Influencer,15,18.2,2.73,15.47,0,,0
200469,10123,2024-01-11,2024,1,Desktop,Social Ads,0,104.52,0,104.52,1,,0
200470,10123,2022-11-30,2022,11,Mobile,Paid Search,5,12.69,0.63,12.06,0,,0
200471,10123,2023-11-27,2023,11,Mobile,Paid Search,10,69.44,6.94,62.5,1,,0
200472,10123,2024-12-06,2024,12,Mobile,Organic,0,109.94,0,109.94,1,A,0
200473,10123,2024-03-24,2024,3,Desktop,Organic,5,115.62,5.78,109.84,1,,0
200474,10123,2024-10-25,2024,10,Mobile,Social Ads,0,68.44,0,68.44,1,A,0
200475,10123,2023-11-26,2023,11,Desktop,Referral,20,157.79,31.56,126.23,1,,0
200476,10124,2024-11-09,2024,11,Desktop,Organic,10,451.97,45.2,406.77,1,A,0
200477,10124,2024-11-28,2024,11,Mobile,Paid Search,15,211.83,31.77,180.06,1,A,0
200478,10124,2024-09-17,2024,9,Mobile,Organic,0,612.87,0,612.87,1,B,0
200479,10125,2022-04-05,2022,4,Mobile,Social Ads,0,236.45,0,236.45,1,,0
200480,10125,2022-05-20,2022,5,Tablet,Social Ads,0,489.43,0,489.43,1,,0
200481,10125,2023-11-27,2023,11,Desktop,Referral,5,476.47,23.82,452.65,1,,0
200482,10125,2022-07-22,2022,7,Mobile,Social Ads,5,94.62,4.73,89.89,1,,0
200483,10125,2024-11-28,2024,11,Mobile,Paid Search,0,45.12,0,45.12,0,A,0
200484,10126,2024-05-02,2024,5,Desktop,Paid Search,0,928.32,0,928.32,1,,0
200485,10127,2024-11-05,2024,11,Mobile,Organic,10,29.73,2.97,25.96,0,B,1
200486,10127,2023-09-21,2023,9,Desktop,Paid Search,0,169.06,0,169.06,1,,0
200487,10127,2023-12-22,2023,12,Mobile,Organic,0,29.79,0,29.79,0,,0
200488,10128,2024-03-13,2024,3,Desktop,Paid Search,10,373.73,37.37,336.36,1,,0
200489,10128,2024-04-27,2024,4,Mobile,Paid Search,15,72.04,10.81,61.23,1,,0
200490,10128,2024-03-12,2024,3,Tablet,Influencer,5,827.5,41.38,786.12,1,,0
200491,10129,2024-01-15,2024,1,Mobile,Email,0,412.04,0,412.04,1,,0
200492,10129,2023-04-10,2023,4,Desktop,Organic,0,143.08,0,143.08,1,,0
200493,10129,2023-11-02,2023,11,Desktop,Social Ads,0,73.2,0,73.2,1,,0
200494,10129,2024-01-12,2024,1,Mobile,Organic,5,74.16,3.71,70.45,1,,0
200495,10130,2023-05-26,2023,5,Mobile,Organic,30,27.89,8.37,19.52,0,,0
200496,10130,2023-08-10,2023,8,Tablet,Social Ads,10,1374.32,137.43,1236.89,1,,0
200497,10130,2023-12-14,2023,12,Mobile,Email,20,85.05,17.01,68.04,1,,0
200498,10131,2024-12-05,2024,12,Mobile,Organic,0,1212.08,0,1175.72,1,B,0
200499,10131,2023-08-26,2023,8,Mobile,Paid Search,0,113.64,0,113.64,1,,0
200500,10131,2023-11-20,2023,11,Tablet,Paid Search,5,238.33,11.92,226.41,1,,0
200501,10131,2024-10-23,2024,10,Mobile,Email,0,372.79,0,361.61,1,B,0
200502,10131,2024-05-06,2024,5,Mobile,Influencer,0,226.18,0,226.18,1,,0
200503,10131,2023-04-26,2023,4,Desktop,Email,0,878.49,0,878.49,1,,0
200504,10131,2024-02-28,2024,2,Mobile,Paid Search,5,149.13,7.46,141.67,1,,1
200505,10132,2023-08-03,2023,8,Desktop,Social Ads,0,139.88,0,139.88,1,,0
200506,10132,2024-07-09,2024,7,Mobile,Referral,0,232.96,0,232.96,1,A,0
200507,10132,2023-07-20,2023,7,Tablet,Organic,10,374.12,37.41,336.71,1,,0
200508,10132,2023-10-21,2023,10,Desktop,Paid Search,0,223.34,0,223.34,1,,0
200509,10132,2024-07-18,2024,7,Mobile,Referral,0,96.1,0,96.1,1,A,0
200510,10133,2023-11-13,2023,11,Desktop,Social Ads,0,206.97,0,206.97,1,,0
200511,10133,2023-07-24,2023,7,Mobile,Organic,0,146.15,0,146.15,1,,0
200512,10134,2023-05-08,2023,5,Mobile,Organic,0,7.8,0,7.8,0,,0
200513,10134,2022-09-09,2022,9,Tablet,Influencer,0,58.86,0,58.86,1,,0
200514,10135,2024-12-28,2024,12,Mobile,Social Ads,10,294.99,25,265.49,1,B,0
200515,10135,2024-12-07,2024,12,Mobile,Influencer,5,144.25,7.21,137.04,1,A,0
200516,10135,2024-12-19,2024,12,Tablet,Organic,0,10,0,10,0,A,0
200517,10135,2024-12-06,2024,12,Mobile,Organic,0,418.18,0,418.18,1,B,1
200518,10135,2024-12-17,2024,12,Mobile,Paid Search,0,139.76,0,139.76,1,A,0
200519,10136,2024-11-15,2024,11,Desktop,Organic,0,476.17,0,476.17,1,B,0
200520,10136,2024-12-07,2024,12,Tablet,Social Ads,0,457.16,0,457.16,1,A,0
200521,10136,2024-11-28,2024,11,Mobile,Influencer,0,366.92,0,366.92,1,A,0
200522,10136,2024-11-19,2024,11,Desktop,Influencer,0,30.11,0,30.11,0,B,0
200523,10136,2024-11-08,2024,11,Mobile,Social Ads,5,928.05,39.32,881.65,1,B,1
200524,10136,2024-12-13,2024,12,Mobile,Social Ads,0,35.56,0,35.56,0,A,0
200525,10136,2024-11-23,2024,11,Desktop,Social Ads,20,514.98,103,411.98,1,A,0
200526,10136,2024-12-23,2024,12,Mobile,Social Ads,10,70.63,7.06,63.57,1,A,0
200527,10137,2024-12-03,2024,12,Desktop,Influencer,0,26.29,0,26.29,0,A,0
200528,10137,2024-12-03,2024,12,Mobile,Organic,5,682.34,34.12,628.77,1,B,0
200529,10137,2024-11-04,2024,11,Mobile,Referral,0,113.73,0,113.73,1,A,0
200530,10137,2024-11-19,2024,11,Mobile,Organic,0,60.31,0,60.31,1,A,0
200531,10137,2024-12-23,2024,12,Desktop,Organic,0,516.16,0,500.68,1,B,1
200532,10137,2024-10-23,2024,10,Mobile,Social Ads,0,74.42,0,74.42,1,A,0
200533,10137,2024-10-15,2024,10,Desktop,Paid Search,15,277.11,35.23,235.54,1,B,0
200534,10137,2024-10-29,2024,10,Mobile,Paid Search,20,25.62,4.34,20.5,0,B,0
200535,10138,2024-12-15,2024,12,Tablet,Influencer,15,10,1.5,8.24,0,B,0
200536,10138,2024-10-17,2024,10,Desktop,Referral,0,123.48,0,119.78,1,B,0
200537,10138,2024-07-04,2024,7,Desktop,Email,0,24.64,0,24.64,0,A,0
200538,10138,2024-07-11,2024,7,Desktop,Email,5,42.27,1.79,40.16,0,B,0
200539,10139,2024-03-23,2024,3,Desktop,Influencer,15,93.9,14.09,79.81,1,,0
200540,10139,2024-12-14,2024,12,Desktop,Organic,5,60.41,3.02,57.39,1,A,0
200541,10140,2024-06-23,2024,6,Mobile,Social Ads,10,99.76,9.98,87.09,1,B,0
200542,10141,2024-10-15,2024,10,Desktop,Referral,0,1026.94,0,1026.94,1,A,0
200543,10141,2024-04-20,2024,4,Desktop,Organic,0,61.12,0,61.12,1,,0
200544,10141,2024-08-25,2024,8,Mobile,Email,0,1240.2,0,1240.2,1,A,1
200545,10141,2024-06-21,2024,6,Desktop,Paid Search,0,78.18,0,78.18,1,A,0
200546,10141,2024-08-23,2024,8,Desktop,Organic,0,139.76,0,135.57,1,B,0
200547,10141,2024-11-05,2024,11,Desktop,Organic,0,11.8,0,11.45,0,B,0
200548,10142,2023-12-17,2023,12,Mobile,Email,10,39.09,3.91,35.18,0,,0
200549,10142,2023-08-05,2023,8,Mobile,Paid Search,5,167.23,8.36,158.87,1,,0
200550,10143,2024-12-03,2024,12,Mobile,Paid Search,10,516.16,51.62,464.54,1,A,0
200551,10143,2024-12-20,2024,12,Mobile,Paid Search,0,5,0,4.85,0,B,1
200552,10144,2022-12-27,2022,12,Tablet,Organic,0,38.01,0,38.01,0,,0
200553,10144,2024-06-10,2024,6,Mobile,Organic,0,27.38,0,27.38,0,A,1
200554,10144,2022-11-01,2022,11,Tablet,Influencer,0,1120.28,0,1120.28,1,,0
200555,10145,2024-12-03,2024,12,Mobile,Paid Search,0,302.06,0,293,1,B,0
200556,10145,2024-12-09,2024,12,Mobile,Social Ads,20,314.56,62.91,244.1,1,B,0
200557,10145,2024-12-18,2024,12,Mobile,Organic,0,415.65,0,415.65,1,A,0
200558,10145,2023-10-12,2023,10,Tablet,Email,0,972.05,0,972.05,1,,1
200559,10146,2024-10-20,2024,10,Mobile,Social Ads,0,1583.45,0,1583.45,1,B,0
200560,10146,2024-10-28,2024,10,Mobile,Paid Search,0,312.56,0,303.18,1,B,0
200561,10146,2024-10-28,2024,10,Mobile,Influencer,15,747.79,112.17,635.62,1,A,0
200562,10146,2024-12-24,2024,12,Mobile,Social Ads,0,372.91,0,372.91,1,A,0
200563,10146,2024-10-01,2024,10,Desktop,Email,5,1288.47,54.6,1224.04,1,B,1
200564,10146,2024-10-25,2024,10,Desktop,Organic,0,681.39,0,681.39,1,A,0
200565,10146,2024-12-25,2024,12,Mobile,Paid Search,0,169.7,0,164.61,1,B,0
200566,10146,2024-12-02,2024,12,Mobile,Referral,0,1093.42,0,1093.42,1,A,1
200567,10146,2024-09-22,2024,9,Mobile,Influencer,0,413.99,0,413.99,1,B,0
200568,10146,2024-11-28,2024,11,Tablet,Paid Search,0,517.29,0,501.77,1,B,1
200569,10146,2024-11-25,2024,11,Desktop,Paid Search,0,584.06,0,584.06,1,A,0
200570,10146,2024-12-22,2024,12,Mobile,Paid Search,0,112.98,0,109.59,1,B,0
200571,10146,2024-12-18,2024,12,Desktop,Paid Search,0,76.84,0,76.84,1,A,0
200572,10146,2024-09-19,2024,9,Mobile,Social Ads,0,318.93,0,318.93,1,B,0
200573,10146,2024-09-14,2024,9,Mobile,Paid Search,0,161.48,0,161.48,1,B,0
200574,10146,2024-11-17,2024,11,Mobile,Social Ads,0,735.9,0,735.9,1,A,0
200575,10146,2024-12-27,2024,12,Desktop,Paid Search,20,1208.82,241.76,938.05,1,B,0
200576,10146,2024-12-19,2024,12,Mobile,Social Ads,10,318.52,31.85,278.07,1,B,0
200577,10146,2024-11-07,2024,11,Mobile,Email,5,161.35,8.07,148.68,1,B,0
200578,10146,2024-12-27,2024,12,Desktop,Influencer,10,397.42,39.74,346.95,1,B,0
200579,10146,2024-12-27,2024,12,Mobile,Paid Search,10,452.11,45.21,406.9,1,A,0
200580,10146,2024-09-08,2024,9,Mobile,Organic,15,1239.82,185.97,1053.85,1,A,1
200581,10146,2024-10-22,2024,10,Mobile,Email,0,50.73,0,50.73,1,A,1
200582,10146,2024-08-29,2024,8,Mobile,Email,5,188.06,7.97,178.65,1,B,0
200583,10146,2024-09-05,2024,9,Desktop,Social Ads,0,171.44,0,171.44,1,A,0
200584,10146,2024-10-14,2024,10,Mobile,Social Ads,10,904.22,76.63,813.8,1,B,1
200585,10146,2024-09-21,2024,9,Desktop,Organic,5,714.25,30.27,678.54,1,B,0
200586,10147,2024-06-10,2024,6,Mobile,Social Ads,0,316.33,0,316.33,1,A,0
200587,10147,2024-07-16,2024,7,Desktop,Referral,5,894.57,44.73,849.84,1,A,0
200588,10147,2023-11-21,2023,11,Mobile,Organic,0,146.37,0,146.37,1,,0
200589,10148,2024-09-22,2024,9,Mobile,Social Ads,15,28.35,4.25,24.1,0,A,0
200590,10148,2024-01-31,2024,1,Desktop,Email,0,21.01,0,21.01,0,,0
200591,10148,2024-05-11,2024,5,Desktop,Organic,20,92.13,18.43,73.7,1,,0
200592,10149,2024-11-28,2024,11,Desktop,Organic,0,171.33,0,171.33,1,A,0
200593,10149,2024-12-08,2024,12,Mobile,Influencer,0,14.82,0,14.82,0,A,0
200594,10149,2024-09-14,2024,9,Mobile,Organic,0,123.93,0,123.93,1,A,0
200595,10149,2024-07-08,2024,7,Mobile,Referral,0,797.21,0,797.21,1,A,0
200596,10149,2024-12-22,2024,12,Mobile,Email,20,94.54,18.91,75.63,1,A,0
200597,10150,2023-12-24,2023,12,Desktop,Organic,10,12.46,1.25,11.21,0,,0
200598,10151,2024-12-19,2024,12,Mobile,Referral,0,393.24,0,381.44,1,B,0
200599,10151,2024-12-05,2024,12,Desktop,Social Ads,15,1248.97,187.35,1029.77,1,B,0
200600,10151,2023-11-28,2023,11,Mobile,Email,0,33.04,0,33.04,0,,0
